"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"6418",118,"ILL 9 AGL","1",18,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,77,468.9,NA,NA,55,9.525,3.82,5.705,34.5,15,14,10.5,9
"6419",58,"ILL 11557 AGL","1",18,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,58,75,570.5,372.8,197.7,54,13.4233333333333,4.43333333333333,8.99,31.5,14,13,10,7.5
"6420",116,"ILL 8174 AGL","1",18,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,59,82,888.9,482.13,406.77,45,32.02,12.62,19.4,42.5,29.5,14,10,15.5
"6421",252,"PI 431705 LSP AGL","1",18,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,58,77,823.3,510.77,312.53,32,17.7333333333333,5.05,12.6833333333333,32.5,19.5,12,9,11
"6422",75,"ILL 4164 AGL","1",18,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,57,75,653.7,375.38,278.32,32,22.6033333333333,12.34,10.2633333333333,32,15.5,13,10.5,9
"6423",253,"PI 431710 LSP AGL","1",18,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,44,57,77,542.1,287.36,254.74,45,16.6366666666667,7.85666666666667,8.78,29.5,16.5,13,10,9
"6424",168,"PI 297767 AGL","1",18,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,48,64,82,791.9,508.01,283.89,40,17.5433333333333,5.8,11.7433333333333,35.5,19.5,14.5,11,11.5
"6426",54,"ILL 11547 AGL","2",1,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,58,73,633.7,337.35,296.35,34,31.5566666666667,12.2833333333333,19.2733333333333,32,28.5,15,10.5,12
"6427",125,"ILWL 118 AGL","2",1,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,46,59,76,832,438.55,393.45,59,20.6033333333333,9.67333333333333,10.93,36,16.5,14,10.5,10
"6428",218,"PI 339292 LSP AGL","2",1,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,42,58,75,507.9,269.81,238.09,45,8.71333333333333,2.89,5.82333333333333,28.5,18,14,10,12.5
"6429",110,"ILL 7978 AGL","2",1,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,41,57,73,599.5,270.32,329.18,51,11.5633333333333,5.43333333333333,6.13,27,15.5,13,9.5,7
"6431",302,"PI 472561 LSP AGL","2",1,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,505.4,298.6,206.8,37,22.8333333333333,6.76666666666667,16.0666666666667,37,13.5,15,10.5,9
"6432",159,"PI 280686 AGL","2",1,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,58,79,480,260.9,219.1,NA,12.6566666666667,5.55333333333333,7.10333333333333,35.5,18.5,13.5,9.5,9
"6433",183,"PI 299120 LSP AGL","2",1,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,61,82,511.9,286.18,225.72,49,14.3,4.60666666666667,9.69333333333334,35,22,13,9.5,8.5
"6435",114,"ILL 8010 AGL","2",1,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,41,58,75,681.1,435.27,245.83,69,10.5433333333333,2.61333333333333,7.93,27,11.5,13.5,11,6.5
"6436",285,"PI 432236 LSP AGL","2",1,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,60,77,637.9,302.17,335.73,46,11.75,4.85666666666667,6.89333333333333,30.5,23,14.5,9.5,8
"6437",291,"PI 468900 LSP AGL","2",1,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,62,80,824.2,461.81,362.39,61,24.7033333333333,8.19333333333333,16.51,40.5,27,15.5,11.5,13.5
"6438",115,"ILL 8072 AGL","2",1,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,61,80,794.2,459.71,334.49,63,11.2666666666667,4.39,6.87666666666667,28.5,17.5,15.5,12,7
"6439",5,"CDC Cherie AGL","2",1,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,62,80,1053.4,522.92,530.48,58,31.12,13.1,18.02,44,33,15,12,16.5
"6440",175,"PI 298357 LSP AGL","2",1,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,61,79,706.2,445.62,260.58,38,13.3766666666667,3.62666666666667,9.75,32,25,11.5,8.5,9
"6442",163,"PI 289079 LSP AGL","2",1,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,49,64,82,925.2,548.41,376.79,56,26.15,7.41,18.74,43.5,35,14,11,21
"6443",66,"PI 431893 LSP AGL","2",2,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,64,75,569,326.74,242.26,42,14.51,5.88333333333333,8.62666666666667,44,22.5,13,9.5,15
"6445",153,"PI 238758 LSP AGL","2",2,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,64,82,893.6,516.09,377.51,55,43.3233333333333,14.8633333333333,28.46,40.5,26.5,15.5,12,15
"6446",138,"PI 179330 AGL","2",2,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,80,697.5,400.63,296.87,NA,15.6833333333333,6.49333333333333,9.19,38,22,14,10,15
"6447",142,"PI 193546 AGL","2",2,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,57,79,632.2,NA,NA,58,14.38,5.58,8.8,31,14.5,15.5,12,9.5
"6450",247,"PI 431643 LSP AGL","2",2,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,59,80,1057.2,535.92,521.28,54,32.0766666666667,11.53,20.5466666666667,37,25.5,15,10.5,11
"6451",278,"PI 432145 LSP AGL","2",2,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,75,706.4,324.53,381.87,52,20.89,10.0033333333333,10.8866666666667,27.5,19,13.5,10.5,10
"6453",32,"CN 105789 AGL","2",2,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,57,72,331.1,170.66,160.44,34,10.995,4.805,6.19,30,16,13,8.5,7
"6454",1,"CDC Asterix AGL","2",2,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,49,62,80,1340.5,NA,NA,57,37.68,9.305,28.375,39,28.5,17,14,17
"6455",281,"PI 432188 LSP AGL","2",2,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,59,80,742.3,482.45,259.85,56,19.93,5.89666666666667,14.0333333333333,40,20.5,16,9,11.5
"6457",241,"PI 426807 LSP AGL","2",2,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,42,57,75,658,329.62,328.38,42,14.6333333333333,6.47,8.16333333333333,31,17.5,15.5,11,7
"6458",315,"PI 533693 LSP AGL","2",2,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,48,63,82,1277,677.02,599.98,46,22.91,7.36333333333333,15.5466666666667,44.5,24,14,9.5,18
"6459",76,"ILL 4400 AGL","2",2,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,59,82,861,437.92,423.08,54,23.9266666666667,10.76,13.1666666666667,33.5,20,13.5,9.5,15
"6460",154,"PI 244046 AGL","2",2,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,72,441.5,238.73,202.77,52,15.1133333333333,5.04333333333333,10.07,28,12.5,12,8.5,4.5
"6461",93,"ILL 5883 AGL","2",3,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,57,75,605.3,370.49,234.81,58,18.0166666666667,5.40333333333333,12.6133333333333,36.5,16,16,11.5,11.5
"6462",82,"ILL 4782 AGL","2",3,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,38,57,73,502.1,249.13,252.97,52,10.9433333333333,4.32333333333333,6.62,29,11.5,13,9.5,9
"6464",248,"PI 431662 LSP AGL","2",3,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,75,573.5,280.15,293.35,44,17.11,8.32333333333333,8.78666666666667,27.5,18.5,13.5,10.5,10
"6466",112,"ILL 8007 AGL","2",3,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,39,58,75,371.1,175.44,195.66,37,8.68,3.61666666666667,5.06333333333333,23,12,12.5,9,5.5
"6469",156,"PI 250158 LSP AGL","2",3,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,550.2,345.52,204.68,48,16.1933333333333,5.63333333333333,10.56,31.5,14.5,15.5,11,5.5
"6471",101,"ILL 6821 AGL","2",3,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,59,75,665.9,329.53,336.37,39,20.9966666666667,9.46666666666667,11.53,31,16,15,11,6.5
"6472",23,"CDC SB-1 AGL","2",3,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,80,586.8,296.28,290.52,33,39.9366666666667,17.4666666666667,22.47,33,26.5,15,11,11.5
"6473",113,"ILL 8009 AGL","2",3,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,60,75,566.9,332.26,234.64,NA,12.9866666666667,3.83666666666667,9.15,28,14.5,12.5,9,7
"6474",62,"ILL 1762 AGL","2",3,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,61,82,877.6,511.63,365.97,17,12.92,4.46666666666667,8.45333333333333,37,25,13,10,11.5
"6476",78,"ILL 4609 AGL","2",3,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,45,57,82,1020.2,504.24,515.96,53,13.11,5.6,7.51,32,24,14.5,10.5,10
"6477",311,"PI 508090 AGL","2",3,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,44,61,82,1162.8,534.09,628.71,58,19.56,9.94,9.62,40,27,14.5,10.5,14
"6478",257,"PI 431731 LSP AGL","2",3,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,45,58,75,610.1,332.69,277.41,40,18.5566666666667,7.16333333333333,11.3933333333333,35,17.5,12.5,9.5,13
"6479",107,"ILL 7716 AGL","2",4,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,46,59,77,612.5,311.19,301.31,61,11.06,4.12666666666667,6.93333333333333,35,17.5,15.5,11.5,14
"6480",237,"PI 426202 LSP AGL","2",4,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,59,78,643.1,343.71,299.39,51,15.4933333333333,5.82,9.67333333333334,38.5,17.5,15.5,11,15
"6482",59,"ILL 11558 AGL","2",4,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,80,689.3,364.83,324.47,35,11.3666666666667,4.38,6.98666666666667,31,18.5,14,11,6.5
"6483",260,"PI 431756 LSP AGL","2",4,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,75,685.6,308.04,377.56,49,22.9,11,11.9,28,17,14,11,8.5
"6484",239,"PI 426784 LSP AGL","2",4,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,73,624.9,290.27,334.63,49,18.26,8.83333333333333,9.42666666666667,33,14.5,16,12,6.5
"6485",215,"PI 339283 LSP AGL","2",4,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,45,60,82,751.2,364.03,387.17,54,20.22,8.35333333333333,11.8666666666667,31,18.5,14,10.5,11
"6486",147,"PI 518731 LSP AGL","2",4,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,59,80,1028.5,NA,NA,55,27.305,10.535,16.77,37.5,20.5,13.5,9,13.5
"6488",255,"PI 431717 LSP AGL","2",4,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,77,718.6,326.1,392.5,45,29.88,14.4066666666667,15.4733333333333,26,17.5,14,10.5,9.5
"6490",217,"PI 339289 LSP AGL","2",4,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,61,82,542.4,287.61,254.79,47,13.8566666666667,6.35666666666667,7.5,31.5,22.5,10.5,7.5,14
"6492",226,"PI 374116 LSP AGL","2",4,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,NA,48,63,82,978.7,458.25,520.45,47,32.1333333333333,15.58,16.5533333333333,35.5,24,15.5,12,12
"6493",307,"PI 472629 LSP AGL","2",4,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,41,58,82,625.6,309.78,315.82,40,25.6166666666667,8.94666666666667,16.67,33.5,19.5,13,10,10
"6494",321,"W6 27760 LSP AGL","2",4,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,60,75,693,330.66,362.34,52,18.39,8.80333333333333,9.58666666666667,32.5,22.5,12.5,9.5,9.5
"6495",280,"PI 432184 LSP AGL","2",4,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,57,77,868.3,488.65,379.65,57,33.0366666666667,11.37,21.6666666666667,35.5,24,11.5,8.5,10.5
"6496",121,"ILL 9932 AGL","2",4,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,57,77,438.4,232.93,205.47,49,17.1566666666667,7.57666666666667,9.58,26.5,14.5,13.5,10.5,8
"6497",72,"ILL 3347 AGL","2",5,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,617.1,340.5,276.6,53,19.8433333333333,7.84,12.0033333333333,36,11.5,15.5,12,8
"6498",18,"CDC Rosebud AGL","2",5,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,61,82,892.2,517.28,374.92,32,23.9066666666667,8.35333333333333,15.5533333333333,36,25,14.5,10.5,16
"6499",65,"ILL 2194 AGL","2",5,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,57,80,714.1,363.95,350.15,56,17.2733333333333,7.45333333333333,9.82,29.5,18,15.5,11,9
"6500",187,"PI 299164 LSP AGL","2",5,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,46,61,80,729.4,366.82,362.58,47,13.5866666666667,5.33,8.25666666666667,34,23,15,11.5,10.5
"6501",103,"ILL 7089 AGL","2",5,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,41,58,80,897,478.86,418.14,NA,24.5633333333333,7.36,17.2033333333333,36,25,13.5,9.5,12.5
"6503",60,"ILL 1220 AGL","2",5,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,61,79,675.3,388.49,286.81,38,29.2133333333333,9.32333333333333,19.89,37,25.5,13,9.5,15
"6504",220,"PI 343026 LSP AGL","2",5,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,59,78,770.1,NA,NA,29,15.49,7.81,7.68,40.5,22,14.5,10.5,14.5
"6505",124,"ILL 9997 AGL","2",5,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,60,78,444.2,224.13,220.07,29,17.6333333333333,6.50666666666667,11.1266666666667,29,19.5,15,10.5,9
"6506",63,"ILL 1983 AGL","2",5,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,44,60,78,601.8,330.85,270.95,38,21.2866666666667,8.85333333333333,12.4333333333333,36.5,23,15,11,12.5
"6507",219,"PI 339296 AGL","2",5,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,39,59,78,755.6,373.14,382.46,48,20.9966666666667,8.18333333333333,12.8133333333333,35,20.5,12.5,10,12
"6508",185,"PI 299126 LSP AGL","2",5,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,60,79,611.2,316.29,294.91,31,16.64,6.56333333333333,10.0766666666667,34.5,16.5,13,9.5,11.5
"6509",191,"PI 299289 AGL","2",5,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,49,63,82,882.8,522.31,360.49,50,22.66,9.49666666666667,13.1633333333333,31,24.5,13.5,11,12
"6513",181,"PI 298923 LSP AGL","2",5,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,80,620.4,398.79,221.61,54,14.0533333333333,3.60333333333333,10.45,30,19,12.5,10,11
"6514",268,"PI 431980 LSP AGL","2",5,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,61,77,571.1,405.42,165.68,56,7.32666666666667,1.06,6.26666666666667,32,18,15,11.5,12
"6515",14,"CDC Red Rider AGL","2",6,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,49,63,80,727.3,360.95,366.35,58,21.5733333333333,9.90333333333333,11.67,40,30,13.5,9.5,14.5
"6516",84,"ILL 4804 AGL","2",6,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,76,570.6,274.13,296.47,50,27.79,13.1066666666667,14.6833333333333,31,18.5,15.5,10.5,11.5
"6517",323,"W6 27766 LSP AGL","2",6,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,58,78,448.4,202.59,245.81,53,12.12,5.74333333333333,6.37666666666667,33,16,13.5,10.5,11
"6518",16,"CDC Redwing AGL","2",6,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,50,65,82,787.3,500.44,286.86,51,19.2866666666667,6.57333333333333,12.7133333333333,32,22.5,13,9,16.5
"6520",36,"CN 105864 AGL","2",6,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,61,82,871.7,480.36,391.34,NA,9,3.05666666666667,5.94333333333333,40,24.5,16.5,12.5,14
"6521",127,"IPL 220 AGL","2",6,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,57,74,479.2,273.16,206.04,38,20.3,8.14,12.16,31,15.5,15,12,4.5
"6522",88,"ILL 5151 AGL","2",6,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,75,550.6,297.18,253.42,22,9.88,3.90666666666667,5.97333333333333,28,12,15,11,7.5
"6523",75,"ILL 4164 AGL","2",6,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,57,75,801,387.69,413.31,61,15.03,6.49333333333333,8.53666666666667,31,13,14.5,10.5,11
"6524",106,"ILL 7668 AGL","2",6,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,75,714.2,372.82,341.38,58,11.5,5.1,6.4,31,17,15.5,11,8.5
"6527",95,"ILL 5945 AGL","2",6,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,56,71,358.2,204.27,153.93,50,7.97333333333333,3.17666666666667,4.79666666666667,30.5,15,14.5,11,9.5
"6528",80,"ILL 4671 AGL","2",6,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,60,82,785.3,421.01,364.29,50,25.0033333333333,7.79333333333333,17.21,33.5,23.5,14.5,10.5,15
"6529",199,"PI 308614 LSP AGL","2",6,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,59,82,598.5,338.91,259.59,45,22.0833333333333,5.75666666666667,16.3266666666667,29.5,17,15,11.5,11.5
"6530",243,"PI 431622 LSP AGL","2",6,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,78,662.8,331.19,331.61,39,12.4333333333333,4.96333333333333,7.47,29,15.5,12.5,9,12
"6531",61,"ILL 1553 AGL","2",6,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,82,686.2,418.61,267.59,47,28.8666666666667,9.19,19.6766666666667,37.5,17.5,14.5,10,11
"6534",26,"CN 105604 AGL","2",7,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,57,75,530.5,339.35,191.15,55,14.9066666666667,4.47,10.4366666666667,32.5,18,15.5,11.5,9
"6536",253,"PI 431710 LSP AGL","2",7,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,78,554.8,275.03,279.77,49,28.6833333333333,10.6366666666667,18.0466666666667,28.5,16.5,13,9.5,12
"6537",194,"PI 299351 LSP AGL","2",7,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,79,736.8,NA,NA,49,28.67,12.32,16.35,36,17.5,13.5,9,11.5
"6538",286,"PI 432245 LSP AGL","2",7,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,41,57,79,678.6,322.46,356.14,48,30.6066666666667,13.3033333333333,17.3033333333333,27.5,15,15,11.5,10.5
"6539",259,"PI 431753 LSP AGL","2",7,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,79,629.5,324.36,305.14,37,27.64,10.97,16.67,29,17.5,15,10.5,12
"6540",318,"PI 643452 AGL","2",7,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,58,75,665.3,315.22,350.08,51,9.17,3.81333333333333,5.35666666666667,28,15,15,12,7
"6541",272,"PI 432005 LSP AGL","2",7,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,59,82,774.6,474.6,300,50,24.3433333333333,8.44333333333333,15.9,33,19.5,15.5,11.5,13
"6542",97,"ILL 618 AGL","2",7,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,809.6,433.19,376.41,53,15.835,4.04333333333333,11.7916666666667,41,24.5,15,11.5,12.5
"6543",289,"PI 451763 LSP AGL","2",7,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,61,82,732.8,382.16,350.64,50,21.4366666666667,6.68333333333333,14.7533333333333,38,26,15.5,10.5,15.5
"6544",152,"PI 217949 LSP AGL","2",7,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,56,74,529.9,313.64,216.26,45,21.0233333333333,6.97333333333333,14.05,27,16.5,14.5,10.5,6
"6545",305,"PI 472590 LSP AGL","2",7,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,58,79,508.3,292.81,215.49,32,17.525,8.42,9.105,29.5,16.5,14,10.5,11
"6546",119,"ILL 975 AGL","2",7,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,75,496.3,317.3,179,58,15.4833333333333,5.28,10.2033333333333,32,13.5,15.5,11,10.5
"6549",232,"PI 383682 LSP AGL","2",7,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,60,82,740.8,440.18,300.62,52,23.34,6.79,16.55,34,20.5,13,9,14.5
"6550",310,"PI 490289 LSP AGL","2",7,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,60,78,764.4,372.65,391.75,60,21.5266666666667,9.99333333333333,11.5333333333333,34.5,25.5,14.5,11,16
"6551",69,"ILL 28 AGL","2",8,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,60,80,579.1,292.63,286.47,50,16.92,7.06333333333333,9.85666666666667,31.5,20,13.5,9,10
"6552",99,"ILL 6211 AGL","2",8,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,80,840.2,414.22,425.98,64,13.8966666666667,5.09,8.80666666666667,37,24.5,15.5,11.5,14.5
"6555",258,"PI 431739 LSP AGL","2",8,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,77,788.4,413.02,375.38,53,16.2066666666667,7.53333333333333,8.67333333333333,32.5,19,15,11.5,12
"6556",306,"PI 472615 LSP AGL","2",8,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,57,76,582.2,287.41,294.79,50,13.4033333333333,5.06666666666667,8.33666666666667,28,13,14.5,12,7
"6557",246,"PI 431636 LSP AGL","2",8,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,82,712,400.78,311.22,47,22.93,8.36333333333333,14.5666666666667,33,18.5,15.5,12,12.5
"6559",164,"PI 290716 LSP AGL","2",8,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,63,82,793.9,NA,NA,47,12.21,3.73,8.48,42,22.5,14.5,10.5,16.5
"6560",202,"PI 320935 LSP AGL","2",8,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,58,82,712.5,401.87,310.63,41,20.57,6.74333333333333,13.8266666666667,35,21.5,14.5,10,10.5
"6561",58,"ILL 11557 AGL","2",8,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,58,75,449,292.31,156.69,34,14.1033333333333,4.56666666666667,9.53666666666667,32.5,18,14,10.5,9.5
"6562",309,"PI 490288 LSP AGL","2",8,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,48,61,82,919,457.31,461.69,55,20.03,6.1,13.93,37.5,25.5,16,12,13.5
"6563",299,"PI 472416 LSP AGL","2",8,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,634,341.45,292.55,50,20.43,5.54333333333333,14.8866666666667,27,18,14.5,10,9.5
"6565",167,"PI 297754 LSP AGL","2",8,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,80,1051.3,NA,NA,48,30.04,13.03,17.01,42.5,27,13.5,9,18
"6567",296,"PI 472213 LSP AGL","2",8,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,82,590,318.65,271.35,26,19.31,8.89666666666667,10.4133333333333,35.5,26,15,10.5,9.5
"6568",37,"CN 105865 AGL","2",8,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,65,82,744.5,461.24,283.26,34,24.42,4.93,19.49,34,21,17,13,14
"6570",212,"PI 329157 LSP AGL","2",9,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,59,82,699.2,472.58,226.62,46,20.7266666666667,6.19,14.5366666666667,37,21.5,15,11.5,12.5
"6571",227,"PI 374117 LSP AGL","2",9,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,79,734.9,381.8,353.1,55,21.9,8.4,13.5,26,15,13.5,10,10
"6572",117,"ILL 8595 AGL","2",9,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,61,80,722.9,355.58,367.32,50,25.4933333333333,10.9966666666667,14.4966666666667,36,30,14.5,10.5,14
"6573",129,"LIRL-22-46 AGL","2",9,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,82,629.3,333.2,296.1,49,19.4833333333333,6.82666666666667,12.6566666666667,29,17,15,10.5,8
"6574",264,"PI 431873 LSP AGL","2",9,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,82,639.5,378.36,261.14,46,21.75,7.34333333333333,14.4066666666667,37.5,20,14.5,11,12
"6575",324,"W6 27767 LSP AGL","2",9,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,58,NA,611.4,312.8,298.6,30,15.6866666666667,8.13666666666667,7.55,29.5,14,15,12.5,11
"6578",52,"ILL 10657 AGL","2",9,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,57,75,450.5,194.15,256.35,49,5.61,2.29,3.32,28.5,13.5,13,10.5,8.5
"6579",100,"ILL 624 AGL","2",9,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,63,82,998.4,NA,NA,42,38.93,17.19,21.74,40,30.5,15,11,14.5
"6581",165,"PI 297285 LSP AGL","2",9,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,48,NA,82,1025.7,564.2,461.5,62,12.7566666666667,4.00333333333333,8.75333333333333,38,28.5,14,10,16
"6584",143,"PI 193547 LSP AGL","2",9,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,50,62,82,798.2,428.09,370.11,39,20.65,7.98,12.67,40,19.5,12,9,16
